host_id,host_since,host_is_superhost,update,start_month,host_duration
3354999,2012-08-23,t,2019-05-31,8.0,2472.0
4504611,2012-12-27,f,2019-05-31,12.0,2346.0
4506424,2012-12-27,f,2019-05-31,12.0,2346.0
4432914,2012-12-18,f,2019-05-31,12.0,2355.0
974631,2011-08-15,f,2019-05-31,8.0,2846.0
3468228,2012-09-04,t,2019-05-31,9.0,2460.0
245617,2010-09-26,f,2019-05-31,9.0,3169.0
4555015,2013-01-02,f,2019-05-31,1.0,2340.0
4160337,2012-11-15,f,2019-05-31,11.0,2388.0
582827,2011-05-12,t,2019-05-31,5.0,2941.0
3531112,2012-09-10,f,2019-05-31,9.0,2454.0
4666615,2013-01-11,f,2019-05-31,1.0,2331.0
880571,2011-07-27,f,2019-05-31,7.0,2865.0
4681431,2013-01-13,f,2019-05-31,1.0,2329.0
4703319,2013-01-14,f,2019-05-31,1.0,2328.0
4725234,2013-01-16,t,2019-05-31,1.0,2326.0
14156,2009-04-20,t,2019-05-31,4.0,3693.0
3757314,2012-10-04,f,2019-05-31,10.0,2430.0
4740421,2013-01-17,t,2019-05-31,1.0,2325.0
3539325,2012-09-11,t,2019-05-31,9.0,2453.0
3701946,2012-09-28,f,2019-05-31,9.0,2436.0
4804726,2013-01-22,f,2019-05-31,1.0,2320.0
423474,2011-03-05,f,2019-05-31,3.0,3009.0
4744041,2013-01-17,f,2019-05-31,1.0,2325.0
4835562,2013-01-24,f,2019-05-31,1.0,2318.0
1772568,2012-02-19,t,2019-05-31,2.0,2658.0
1163788,2011-09-15,t,2019-05-31,9.0,2815.0
4868171,2013-01-27,f,2019-05-31,1.0,2315.0
3364679,2012-08-24,f,2019-05-31,8.0,2471.0
4882441,2013-01-28,f,2019-05-31,1.0,2314.0
4885519,2013-01-28,f,2019-05-31,1.0,2314.0
4886183,2013-01-28,f,2019-05-31,1.0,2314.0
4893298,2013-01-29,t,2019-05-31,1.0,2313.0
4899051,2013-01-29,t,2019-05-31,1.0,2313.0
1268944,2011-10-09,f,2019-05-31,10.0,2791.0
4912146,2013-01-30,f,2019-05-31,1.0,2312.0
4912454,2013-01-30,t,2019-05-31,1.0,2312.0
1862183,2012-03-05,f,2019-05-31,3.0,2643.0
4918228,2013-01-31,t,2019-05-31,1.0,2311.0
4929310,2013-02-01,f,2019-05-31,2.0,2310.0
4094761,2012-11-08,f,2019-05-31,11.0,2395.0
4932225,2013-02-01,f,2019-05-31,2.0,2310.0
4933902,2013-02-01,f,2019-05-31,2.0,2310.0
2061620,2012-04-03,f,2019-05-31,4.0,2614.0
4943630,2013-02-02,t,2019-05-31,2.0,2309.0
4943630,2013-02-02,t,2019-05-31,2.0,2309.0
2176883,2012-04-19,f,2019-05-31,4.0,2598.0
4964070,2013-02-04,f,2019-05-31,2.0,2307.0
3521167,2012-09-09,f,2019-05-31,9.0,2455.0
1890605,2012-03-09,f,2019-05-31,3.0,2639.0
4981882,2013-02-05,f,2019-05-31,2.0,2306.0
3175045,2012-08-06,f,2019-05-31,8.0,2489.0
412711,2011-02-27,t,2019-05-31,2.0,3015.0
4980115,2013-02-05,f,2019-05-31,2.0,2306.0
4990349,2013-02-06,f,2019-05-31,2.0,2305.0
4992179,2013-02-06,t,2019-05-31,2.0,2305.0
347512,2011-01-14,f,2019-05-31,1.0,3059.0
5004628,2013-02-07,f,2019-05-31,2.0,2304.0
422924,2011-03-04,f,2019-05-31,3.0,3010.0
413470,2011-02-27,f,2019-05-31,2.0,3015.0
5008436,2013-02-07,f,2019-05-31,2.0,2304.0
3084105,2012-07-28,f,2019-05-31,7.0,2498.0
1335409,2011-10-25,t,2019-05-31,10.0,2775.0
1977547,2012-03-20,f,2019-05-31,3.0,2628.0
5037631,2013-02-10,t,2019-05-31,2.0,2301.0
5041228,2013-02-10,f,2019-05-31,2.0,2301.0
5040744,2013-02-10,f,2019-05-31,2.0,2301.0
76356,2010-02-01,t,2019-05-31,2.0,3406.0
361211,2011-01-25,f,2019-05-31,1.0,3048.0
2121044,2012-04-11,f,2019-05-31,4.0,2606.0
1568741,2012-01-05,t,2019-05-31,1.0,2703.0
5059228,2013-02-12,t,2019-05-31,2.0,2299.0
5061930,2013-02-12,t,2019-05-31,2.0,2299.0
230553,2010-09-10,t,2019-05-31,9.0,3185.0
5066632,2013-02-12,t,2019-05-31,2.0,2299.0
4929310,2013-02-01,f,2019-05-31,2.0,2310.0
1246229,2011-10-04,f,2019-05-31,10.0,2796.0
5097393,2013-02-15,f,2019-05-31,2.0,2296.0
2292484,2012-05-04,f,2019-05-31,5.0,2583.0
3536176,2012-09-11,f,2019-05-31,9.0,2453.0
5099514,2013-02-15,f,2019-05-31,2.0,2296.0
1343838,2011-10-27,t,2019-05-31,10.0,2773.0
5100685,2013-02-15,f,2019-05-31,2.0,2296.0
5104710,2013-02-16,t,2019-05-31,2.0,2295.0
5122558,2013-02-17,f,2019-05-31,2.0,2294.0
1568741,2012-01-05,t,2019-05-31,1.0,2703.0
601159,2011-05-18,f,2019-05-31,5.0,2935.0
5130794,2013-02-18,f,2019-05-31,2.0,2293.0
5134711,2013-02-18,f,2019-05-31,2.0,2293.0
4437388,2012-12-18,f,2019-05-31,12.0,2355.0
5134988,2013-02-18,f,2019-05-31,2.0,2293.0
5136528,2013-02-18,f,2019-05-31,2.0,2293.0
417287,2011-03-01,f,2019-05-31,3.0,3013.0
5144358,2013-02-19,t,2019-05-31,2.0,2292.0
974631,2011-08-15,f,2019-05-31,8.0,2846.0
490170,2011-04-06,f,2019-05-31,4.0,2977.0
1164019,2011-09-15,t,2019-05-31,9.0,2815.0
1648173,2012-01-24,t,2019-05-31,1.0,2684.0
1651456,2012-01-25,t,2019-05-31,1.0,2683.0
2374829,2012-05-15,f,2019-05-31,5.0,2572.0
408347,2011-02-24,f,2019-05-31,2.0,3018.0
5181843,2013-02-22,t,2019-05-31,2.0,2289.0
1568741,2012-01-05,t,2019-05-31,1.0,2703.0
5192335,2013-02-23,t,2019-05-31,2.0,2288.0
5202192,2013-02-23,f,2019-05-31,2.0,2288.0
5206723,2013-02-24,f,2019-05-31,2.0,2287.0
2565359,2012-06-06,f,2019-05-31,6.0,2550.0
3828170,2012-10-10,t,2019-05-31,10.0,2424.0
138887,2010-06-05,f,2019-05-31,6.0,3282.0
2852262,2012-07-06,t,2019-05-31,7.0,2520.0
5221908,2013-02-25,t,2019-05-31,2.0,2286.0
5215945,2013-02-24,t,2019-05-31,2.0,2287.0
4717260,2013-01-15,f,2019-05-31,1.0,2327.0
4845892,2013-01-25,f,2019-05-31,1.0,2317.0
5229039,2013-02-25,f,2019-05-31,2.0,2286.0
3389824,2012-08-27,t,2019-05-31,8.0,2468.0
5244823,2013-02-26,t,2019-05-31,2.0,2285.0
2200456,2012-04-23,f,2019-05-31,4.0,2594.0
5253233,2013-02-27,t,2019-05-31,2.0,2284.0
5257304,2013-02-27,f,2019-05-31,2.0,2284.0
5260619,2013-02-28,f,2019-05-31,2.0,2283.0
5255496,2013-02-27,f,2019-05-31,2.0,2284.0
5272754,2013-03-01,f,2019-05-31,3.0,2282.0
1384553,2011-11-08,f,2019-05-31,11.0,2761.0
5288195,2013-03-02,t,2019-05-31,3.0,2281.0
1568741,2012-01-05,t,2019-05-31,1.0,2703.0
1568741,2012-01-05,t,2019-05-31,1.0,2703.0
5289039,2013-03-02,f,2019-05-31,3.0,2281.0
169512,2010-07-17,t,2019-05-31,7.0,3240.0
5292474,2013-03-02,f,2019-05-31,3.0,2281.0
5295332,2013-03-03,t,2019-05-31,3.0,2280.0
5225616,2013-02-25,f,2019-05-31,2.0,2286.0
4349514,2012-12-07,f,2019-05-31,12.0,2366.0
4102502,2012-11-09,f,2019-05-31,11.0,2394.0
5319009,2013-03-04,f,2019-05-31,3.0,2279.0
274880,2010-10-30,t,2019-05-31,10.0,3135.0
5323769,2013-03-04,f,2019-05-31,3.0,2279.0
266202,2010-10-19,t,2019-05-31,10.0,3146.0
4725234,2013-01-16,t,2019-05-31,1.0,2326.0
5350399,2013-03-06,f,2019-05-31,3.0,2277.0
5352009,2013-03-06,f,2019-05-31,3.0,2277.0
5356163,2013-03-06,f,2019-05-31,3.0,2277.0
2851885,2012-07-06,f,2019-05-31,7.0,2520.0
1689329,2012-02-02,t,2019-05-31,2.0,2675.0
5367671,2013-03-07,t,2019-05-31,3.0,2276.0
4255546,2012-11-26,f,2019-05-31,11.0,2377.0
4929310,2013-02-01,f,2019-05-31,2.0,2310.0
5363972,2013-03-07,f,2019-05-31,3.0,2276.0
974631,2011-08-15,f,2019-05-31,8.0,2846.0
1726785,2012-02-09,f,2019-05-31,2.0,2668.0
5411754,2013-03-11,f,2019-05-31,3.0,2272.0
4666240,2013-01-11,t,2019-05-31,1.0,2331.0
3906921,2012-10-18,t,2019-05-31,10.0,2416.0
2954313,2012-07-16,f,2019-05-31,7.0,2510.0
1568741,2012-01-05,t,2019-05-31,1.0,2703.0
5438095,2013-03-12,t,2019-05-31,3.0,2271.0
5473957,2013-03-15,t,2019-05-31,3.0,2268.0
6386445,2013-05-14,t,2019-05-31,5.0,2208.0
5467931,2013-03-14,t,2019-05-31,3.0,2269.0
5509090,2013-03-18,f,2019-05-31,3.0,2265.0
5540919,2013-03-20,f,2019-05-31,3.0,2263.0
639718,2011-05-29,f,2019-05-31,5.0,2924.0
5555499,2013-03-20,f,2019-05-31,3.0,2263.0
4437388,2012-12-18,f,2019-05-31,12.0,2355.0
5575763,2013-03-22,t,2019-05-31,3.0,2261.0
5620519,2013-03-25,t,2019-05-31,3.0,2258.0
5641001,2013-03-26,t,2019-05-31,3.0,2257.0
4635658,2013-01-08,t,2019-05-31,1.0,2334.0
5694515,2013-03-30,f,2019-05-31,3.0,2253.0
5742468,2013-04-02,f,2019-05-31,4.0,2250.0
5761073,2013-04-03,t,2019-05-31,4.0,2249.0
5775128,2013-04-04,f,2019-05-31,4.0,2248.0
5776937,2013-04-04,f,2019-05-31,4.0,2248.0
422589,2011-03-04,f,2019-05-31,3.0,3010.0
2201286,2012-04-23,f,2019-05-31,4.0,2594.0
5894556,2013-04-12,f,2019-05-31,4.0,2240.0
1648173,2012-01-24,t,2019-05-31,1.0,2684.0
4666240,2013-01-11,t,2019-05-31,1.0,2331.0
1822421,2012-02-27,f,2019-05-31,2.0,2650.0
6090278,2013-04-25,t,2019-05-31,4.0,2227.0
5920345,2013-04-14,t,2019-05-31,4.0,2238.0
2928693,2012-07-13,f,2019-05-31,7.0,2513.0
6182474,2013-05-01,t,2019-05-31,5.0,2221.0
6229799,2013-05-04,f,2019-05-31,5.0,2218.0
6109200,2013-04-26,f,2019-05-31,4.0,2226.0
3817155,2012-10-09,f,2019-05-31,10.0,2425.0
5520819,2013-03-18,f,2019-05-31,3.0,2265.0
802614,2011-07-10,t,2019-05-31,7.0,2882.0
4929310,2013-02-01,f,2019-05-31,2.0,2310.0
4929310,2013-02-01,f,2019-05-31,2.0,2310.0
4929310,2013-02-01,f,2019-05-31,2.0,2310.0
5766765,2013-04-04,f,2019-05-31,4.0,2248.0
6469089,2013-05-19,t,2019-05-31,5.0,2203.0
1927941,2012-03-15,t,2019-05-31,3.0,2633.0
6458257,2013-05-18,f,2019-05-31,5.0,2204.0
6590859,2013-05-26,t,2019-05-31,5.0,2196.0
2436512,2012-05-22,t,2019-05-31,5.0,2565.0
5438095,2013-03-12,t,2019-05-31,3.0,2271.0
6412093,2013-05-15,t,2019-05-31,5.0,2207.0
997756,2011-08-20,f,2019-05-31,8.0,2841.0
4893298,2013-01-29,t,2019-05-31,1.0,2313.0
582827,2011-05-12,t,2019-05-31,5.0,2941.0
5446383,2013-03-13,t,2019-05-31,3.0,2270.0
427519,2011-03-07,t,2019-05-31,3.0,3007.0
5549451,2013-03-20,t,2019-05-31,3.0,2263.0
4893298,2013-01-29,t,2019-05-31,1.0,2313.0
6926913,2013-06-15,f,2019-05-31,6.0,2176.0
2436512,2012-05-22,t,2019-05-31,5.0,2565.0
5722891,2013-04-01,f,2019-05-31,4.0,2251.0
7000890,2013-06-19,t,2019-05-31,6.0,2172.0
7009897,2013-06-19,f,2019-05-31,6.0,2172.0
4035731,2012-11-01,f,2019-05-31,11.0,2402.0
7066947,2013-06-23,f,2019-05-31,6.0,2168.0
7096463,2013-06-24,t,2019-05-31,6.0,2167.0
7096463,2013-06-24,t,2019-05-31,6.0,2167.0
1742462,2012-02-12,f,2019-05-31,2.0,2665.0
7090261,2013-06-24,f,2019-05-31,6.0,2167.0
739362,2011-06-24,t,2019-05-31,6.0,2898.0
7281438,2013-07-04,f,2019-05-31,7.0,2157.0
7284062,2013-07-04,t,2019-05-31,7.0,2157.0
1260181,2011-10-07,t,2019-05-31,10.0,2793.0
1739801,2012-02-12,t,2019-05-31,2.0,2665.0
1260181,2011-10-07,t,2019-05-31,10.0,2793.0
7323557,2013-07-06,f,2019-05-31,7.0,2155.0
6333125,2013-05-11,f,2019-05-31,5.0,2211.0
739362,2011-06-24,t,2019-05-31,6.0,2898.0
207976,2010-08-21,f,2019-05-31,8.0,3205.0
7547072,2013-07-17,f,2019-05-31,7.0,2144.0
7386854,2013-07-09,t,2019-05-31,7.0,2152.0
7567467,2013-07-18,t,2019-05-31,7.0,2143.0
5438095,2013-03-12,t,2019-05-31,3.0,2271.0
7637276,2013-07-22,t,2019-05-31,7.0,2139.0
7659354,2013-07-22,t,2019-05-31,7.0,2139.0
814883,2011-07-13,t,2019-05-31,7.0,2879.0
5761073,2013-04-03,t,2019-05-31,4.0,2249.0
4893298,2013-01-29,t,2019-05-31,1.0,2313.0
578211,2011-05-11,t,2019-05-31,5.0,2942.0
740347,2011-06-24,t,2019-05-31,6.0,2898.0
7838294,2013-07-31,t,2019-05-31,7.0,2130.0
1825160,2012-02-28,t,2019-05-31,2.0,2649.0
7857883,2013-07-31,t,2019-05-31,7.0,2130.0
8014187,2013-08-07,t,2019-05-31,8.0,2123.0
8026447,2013-08-08,f,2019-05-31,8.0,2122.0
8054740,2013-08-09,t,2019-05-31,8.0,2121.0
8070220,2013-08-10,f,2019-05-31,8.0,2120.0
1726059,2012-02-09,t,2019-05-31,2.0,2668.0
7954095,2013-08-05,f,2019-05-31,8.0,2125.0
1488733,2011-12-09,f,2019-05-31,12.0,2730.0
8187341,2013-08-15,t,2019-05-31,8.0,2115.0
8221829,2013-08-17,f,2019-05-31,8.0,2113.0
7567467,2013-07-18,t,2019-05-31,7.0,2143.0
5648290,2013-03-27,f,2019-05-31,3.0,2256.0
7281978,2013-07-04,t,2019-05-31,7.0,2157.0
4929310,2013-02-01,f,2019-05-31,2.0,2310.0
426804,2011-03-06,f,2019-05-31,3.0,3008.0
8368983,2013-08-24,f,2019-05-31,8.0,2106.0
8223285,2013-08-17,f,2019-05-31,8.0,2113.0
8384474,2013-08-25,t,2019-05-31,8.0,2105.0
8395205,2013-08-25,f,2019-05-31,8.0,2105.0
8402421,2013-08-26,t,2019-05-31,8.0,2104.0
6591320,2013-05-26,f,2019-05-31,5.0,2196.0
3264154,2012-08-15,t,2019-05-31,8.0,2480.0
8289500,2013-08-20,f,2019-05-31,8.0,2110.0
8495321,2013-08-28,t,2019-05-31,8.0,2102.0
1409844,2011-11-15,f,2019-05-31,11.0,2754.0
5138696,2013-02-18,f,2019-05-31,2.0,2293.0
8510754,2013-08-29,t,2019-05-31,8.0,2101.0
172182,2010-07-19,t,2019-05-31,7.0,3238.0
8536475,2013-08-30,f,2019-05-31,8.0,2100.0
578211,2011-05-11,t,2019-05-31,5.0,2942.0
8584307,2013-09-02,f,2019-05-31,9.0,2097.0
377254,2011-02-04,f,2019-05-31,2.0,3038.0
411520,2011-02-26,f,2019-05-31,2.0,3016.0
8612372,2013-09-03,f,2019-05-31,9.0,2096.0
8629496,2013-09-04,f,2019-05-31,9.0,2095.0
8463840,2013-08-27,t,2019-05-31,8.0,2103.0
2672219,2012-06-18,f,2019-05-31,6.0,2538.0
1514891,2011-12-18,t,2019-05-31,12.0,2721.0
8686465,2013-09-07,t,2019-05-31,9.0,2092.0
8708918,2013-09-08,t,2019-05-31,9.0,2091.0
8709579,2013-09-08,f,2019-05-31,9.0,2091.0
8716539,2013-09-08,t,2019-05-31,9.0,2091.0
8729215,2013-09-09,f,2019-05-31,9.0,2090.0
8732670,2013-09-09,t,2019-05-31,9.0,2090.0
7577297,2013-07-18,f,2019-05-31,7.0,2143.0
6659104,2013-05-30,f,2019-05-31,5.0,2192.0
8771676,2013-09-11,f,2019-05-31,9.0,2088.0
5190127,2013-02-22,f,2019-05-31,2.0,2289.0
8816698,2013-09-13,t,2019-05-31,9.0,2086.0
8833810,2013-09-14,f,2019-05-31,9.0,2085.0
2492382,2012-05-29,f,2019-05-31,5.0,2558.0
8852403,2013-09-15,t,2019-05-31,9.0,2084.0
6253447,2013-05-06,t,2019-05-31,5.0,2216.0
1488733,2011-12-09,f,2019-05-31,12.0,2730.0
8874960,2013-09-16,f,2019-05-31,9.0,2083.0
7982442,2013-08-06,f,2019-05-31,8.0,2124.0
8898766,2013-09-17,f,2019-05-31,9.0,2082.0
578211,2011-05-11,t,2019-05-31,5.0,2942.0
4689326,2013-01-13,t,2019-05-31,1.0,2329.0
8967238,2013-09-21,t,2019-05-31,9.0,2078.0
8973365,2013-09-21,t,2019-05-31,9.0,2078.0
425706,2011-03-06,f,2019-05-31,3.0,3008.0
734034,2011-06-23,f,2019-05-31,6.0,2899.0
1232812,2011-10-01,f,2019-05-31,10.0,2799.0
3769063,2012-10-05,t,2019-05-31,10.0,2429.0
8428581,2013-08-26,t,2019-05-31,8.0,2104.0
5685651,2013-03-29,f,2019-05-31,3.0,2254.0
175669,2010-07-21,f,2019-05-31,7.0,3236.0
9005567,2013-09-23,f,2019-05-31,9.0,2076.0
2293378,2012-05-04,t,2019-05-31,5.0,2583.0
9031314,2013-09-24,f,2019-05-31,9.0,2075.0
9053200,2013-09-25,f,2019-05-31,9.0,2074.0
9056711,2013-09-25,f,2019-05-31,9.0,2074.0
9035884,2013-09-24,f,2019-05-31,9.0,2075.0
9079177,2013-09-26,f,2019-05-31,9.0,2073.0
9080267,2013-09-26,f,2019-05-31,9.0,2073.0
9087949,2013-09-27,t,2019-05-31,9.0,2072.0
9088497,2013-09-27,f,2019-05-31,9.0,2072.0
9093395,2013-09-27,f,2019-05-31,9.0,2072.0
4435121,2012-12-18,f,2019-05-31,12.0,2355.0
4912454,2013-01-30,t,2019-05-31,1.0,2312.0
9123693,2013-09-29,f,2019-05-31,9.0,2070.0
5110394,2013-02-16,f,2019-05-31,2.0,2295.0
9131066,2013-09-29,t,2019-05-31,9.0,2070.0
1807862,2012-02-25,t,2019-05-31,2.0,2652.0
9142238,2013-09-30,f,2019-05-31,9.0,2069.0
4929310,2013-02-01,f,2019-05-31,2.0,2310.0
1628864,2012-01-19,t,2019-05-31,1.0,2689.0
8219026,2013-08-17,f,2019-05-31,8.0,2113.0
9168485,2013-10-01,t,2019-05-31,10.0,2068.0
974631,2011-08-15,f,2019-05-31,8.0,2846.0
974631,2011-08-15,f,2019-05-31,8.0,2846.0
2200456,2012-04-23,f,2019-05-31,4.0,2594.0
9192957,2013-10-02,f,2019-05-31,10.0,2067.0
9194023,2013-10-02,f,2019-05-31,10.0,2067.0
9208199,2013-10-03,f,2019-05-31,10.0,2066.0
9214695,2013-10-03,t,2019-05-31,10.0,2066.0
4929310,2013-02-01,f,2019-05-31,2.0,2310.0
9240919,2013-10-05,t,2019-05-31,10.0,2064.0
6658380,2013-05-30,t,2019-05-31,5.0,2192.0
9317438,2013-10-08,f,2019-05-31,10.0,2061.0
1710742,2012-02-06,t,2019-05-31,2.0,2671.0
8752986,2013-09-10,f,2019-05-31,9.0,2089.0
487072,2011-04-05,f,2019-05-31,4.0,2978.0
9405106,2013-10-13,t,2019-05-31,10.0,2056.0
7637276,2013-07-22,t,2019-05-31,7.0,2139.0
9419950,2013-10-14,f,2019-05-31,10.0,2055.0
8634478,2013-09-04,f,2019-05-31,9.0,2095.0
9454445,2013-10-16,f,2019-05-31,10.0,2053.0
9463145,2013-10-16,f,2019-05-31,10.0,2053.0
9506147,2013-10-18,f,2019-05-31,10.0,2051.0
1827958,2012-02-28,t,2019-05-31,2.0,2649.0
1714345,2012-02-07,f,2019-05-31,2.0,2670.0
9555506,2013-10-21,f,2019-05-31,10.0,2048.0
8650410,2013-09-05,f,2019-05-31,9.0,2094.0
574394,2011-05-10,t,2019-05-31,5.0,2943.0
487072,2011-04-05,f,2019-05-31,4.0,2978.0
9576720,2013-10-22,t,2019-05-31,10.0,2047.0
9573493,2013-10-22,f,2019-05-31,10.0,2047.0
9601914,2013-10-23,t,2019-05-31,10.0,2046.0
9613153,2013-10-24,f,2019-05-31,10.0,2045.0
412855,2011-02-27,f,2019-05-31,2.0,3015.0
5502116,2013-03-17,f,2019-05-31,3.0,2266.0
9645523,2013-10-26,f,2019-05-31,10.0,2043.0
9666649,2013-10-27,f,2019-05-31,10.0,2042.0
9678761,2013-10-28,f,2019-05-31,10.0,2041.0
9075763,2013-09-26,f,2019-05-31,9.0,2073.0
3752014,2012-10-03,f,2019-05-31,10.0,2431.0
37329,2009-09-09,t,2019-05-31,9.0,3551.0
9704934,2013-10-29,f,2019-05-31,10.0,2040.0
3605574,2012-09-18,f,2019-05-31,9.0,2446.0
9728400,2013-10-30,f,2019-05-31,10.0,2039.0
4308304,2012-12-03,f,2019-05-31,12.0,2370.0
3715137,2012-09-30,t,2019-05-31,9.0,2434.0
61292,2009-12-08,t,2019-05-31,12.0,3461.0
2927288,2012-07-13,t,2019-05-31,7.0,2513.0
9797006,2013-11-03,f,2019-05-31,11.0,2035.0
8597490,2013-09-03,t,2019-05-31,9.0,2096.0
6090278,2013-04-25,t,2019-05-31,4.0,2227.0
4753546,2013-01-18,f,2019-05-31,1.0,2324.0
3730648,2012-10-01,t,2019-05-31,10.0,2433.0
9912901,2013-11-09,f,2019-05-31,11.0,2029.0
247600,2010-09-28,f,2019-05-31,9.0,3167.0
9586902,2013-10-23,f,2019-05-31,10.0,2046.0
1421618,2011-11-18,f,2019-05-31,11.0,2751.0
9036480,2013-09-24,t,2019-05-31,9.0,2075.0
5279293,2013-03-01,t,2019-05-31,3.0,2282.0
4018268,2012-10-30,t,2019-05-31,10.0,2404.0
10016864,2013-11-14,f,2019-05-31,11.0,2024.0
5428198,2013-03-12,t,2019-05-31,3.0,2271.0
10098752,2013-11-18,f,2019-05-31,11.0,2020.0
574394,2011-05-10,t,2019-05-31,5.0,2943.0
1726059,2012-02-09,t,2019-05-31,2.0,2668.0
10160952,2013-11-20,f,2019-05-31,11.0,2018.0
10217229,2013-11-23,f,2019-05-31,11.0,2015.0
890453,2011-07-29,f,2019-05-31,7.0,2863.0
10293287,2013-11-27,t,2019-05-31,11.0,2011.0
10293287,2013-11-27,t,2019-05-31,11.0,2011.0
2145939,2012-04-15,t,2019-05-31,4.0,2602.0
408793,2011-02-24,f,2019-05-31,2.0,3018.0
1822593,2012-02-27,t,2019-05-31,2.0,2650.0
10381875,2013-12-02,f,2019-05-31,12.0,2006.0
1813134,2012-02-26,t,2019-05-31,2.0,2651.0
10457194,2013-12-05,t,2019-05-31,12.0,2003.0
3702973,2012-09-28,f,2019-05-31,9.0,2436.0
4437388,2012-12-18,f,2019-05-31,12.0,2355.0
10487205,2013-12-07,f,2019-05-31,12.0,2001.0
10500741,2013-12-08,t,2019-05-31,12.0,2000.0
1518835,2011-12-19,f,2019-05-31,12.0,2720.0
10293287,2013-11-27,t,2019-05-31,11.0,2011.0
4952321,2013-02-03,f,2019-05-31,2.0,2308.0
10293287,2013-11-27,t,2019-05-31,11.0,2011.0
422239,2011-03-04,f,2019-05-31,3.0,3010.0
5004836,2013-02-07,f,2019-05-31,2.0,2304.0
10617942,2013-12-14,t,2019-05-31,12.0,1994.0
80406,2010-02-11,t,2019-05-31,2.0,3396.0
10687718,2013-12-18,f,2019-05-31,12.0,1990.0
425516,2011-03-06,t,2019-05-31,3.0,3008.0
5367671,2013-03-07,t,2019-05-31,3.0,2276.0
1488733,2011-12-09,f,2019-05-31,12.0,2730.0
10808015,2013-12-25,f,2019-05-31,12.0,1983.0
10824214,2013-12-26,t,2019-05-31,12.0,1982.0
425706,2011-03-06,f,2019-05-31,3.0,3008.0
3538703,2012-09-11,t,2019-05-31,9.0,2453.0
1609994,2012-01-15,f,2019-05-31,1.0,2693.0
10694081,2013-12-18,f,2019-05-31,12.0,1990.0
2374829,2012-05-15,f,2019-05-31,5.0,2572.0
1421618,2011-11-18,f,2019-05-31,11.0,2751.0
1421618,2011-11-18,f,2019-05-31,11.0,2751.0
2497240,2012-05-29,f,2019-05-31,5.0,2558.0
9463145,2013-10-16,f,2019-05-31,10.0,2053.0
10960502,2014-01-02,f,2019-05-31,1.0,1975.0
1681866,2012-02-01,t,2019-05-31,2.0,2676.0
534546,2011-04-25,t,2019-05-31,4.0,2958.0
11019897,2014-01-04,f,2019-05-31,1.0,1973.0
413801,2011-02-28,t,2019-05-31,2.0,3014.0
4762980,2013-01-19,f,2019-05-31,1.0,2323.0
7274391,2013-07-04,f,2019-05-31,7.0,2157.0
5106595,2013-02-16,f,2019-05-31,2.0,2295.0
3820555,2012-10-10,t,2019-05-31,10.0,2424.0
11098213,2014-01-07,f,2019-05-31,1.0,1970.0
750379,2011-06-27,f,2019-05-31,6.0,2895.0
247600,2010-09-28,f,2019-05-31,9.0,3167.0
11152133,2014-01-09,f,2019-05-31,1.0,1968.0
11157095,2014-01-09,f,2019-05-31,1.0,1968.0
2863744,2012-07-08,f,2019-05-31,7.0,2518.0
1246782,2011-10-04,f,2019-05-31,10.0,2796.0
11207315,2014-01-11,f,2019-05-31,1.0,1966.0
1314232,2011-10-20,f,2019-05-31,10.0,2780.0
11215879,2014-01-11,f,2019-05-31,1.0,1966.0
6386445,2013-05-14,t,2019-05-31,5.0,2208.0
7484327,2013-07-14,f,2019-05-31,7.0,2147.0
11263914,2014-01-13,t,2019-05-31,1.0,1964.0
1671060,2012-01-29,f,2019-05-31,1.0,2679.0
11278384,2014-01-13,f,2019-05-31,1.0,1964.0
11278384,2014-01-13,f,2019-05-31,1.0,1964.0
11331409,2014-01-15,f,2019-05-31,1.0,1962.0
80406,2010-02-11,t,2019-05-31,2.0,3396.0
1981922,2012-03-21,f,2019-05-31,3.0,2627.0
11366658,2014-01-16,f,2019-05-31,1.0,1961.0
11367937,2014-01-16,f,2019-05-31,1.0,1961.0
11387520,2014-01-17,t,2019-05-31,1.0,1960.0
11393854,2014-01-17,f,2019-05-31,1.0,1960.0
11421571,2014-01-18,f,2019-05-31,1.0,1959.0
10477275,2013-12-06,t,2019-05-31,12.0,2002.0
11263898,2014-01-13,t,2019-05-31,1.0,1964.0
11461646,2014-01-19,f,2019-05-31,1.0,1958.0
1807862,2012-02-25,t,2019-05-31,2.0,2652.0
487072,2011-04-05,f,2019-05-31,4.0,2978.0
11154017,2014-01-09,f,2019-05-31,1.0,1968.0
627048,2011-05-25,f,2019-05-31,5.0,2928.0
11514096,2014-01-21,t,2019-05-31,1.0,1956.0
487072,2011-04-05,f,2019-05-31,4.0,2978.0
7074543,2013-06-23,f,2019-05-31,6.0,2168.0
8669707,2013-09-06,t,2019-05-31,9.0,2093.0
7473565,2013-07-14,f,2019-05-31,7.0,2147.0
1507234,2011-12-15,f,2019-05-31,12.0,2724.0
11602302,2014-01-24,f,2019-05-31,1.0,1953.0
11606005,2014-01-24,f,2019-05-31,1.0,1953.0
4929310,2013-02-01,f,2019-05-31,2.0,2310.0
2546412,2012-06-04,f,2019-05-31,6.0,2552.0
9060478,2013-09-25,f,2019-05-31,9.0,2074.0
11636067,2014-01-25,f,2019-05-31,1.0,1952.0
11655380,2014-01-26,f,2019-05-31,1.0,1951.0
